smiles,IC50,mol_weight,bioactivity_class
CO[C@H]1[C@@H](N(C)C(=O)C(F)(F)F)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,6400.0,562.5480000000001,0
COC(=O)c1ccc(C(=O)N(C)[C@H]2C[C@@H]3O[C@](C)([C@H]2OC)n2c4ccccc4c4c5c(c6c7ccccc7n3c6c42)C(=O)NC5)cc1,7400.0,628.6850000000001,0
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,35.0,477.9740000000001,1
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,570.0,477.9740000000001,1
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,100.0,466.5410000000003,1
CCN(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,330.0,494.5950000000003,1
CO[C@H]1[C@@H](N(C)C(=O)CCC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,160.0,566.6140000000001,1
CO[C@H]1[C@@H](N(C)C(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,13500.0,566.6580000000001,0
COC(=O)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,2400.0,524.5770000000002,0
Cc1cc(C)c(C)c(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)c1C,6680.0,392.5070000000002,0
CO[C@H]1[C@@H](N(C)C(=O)CNC(=O)OC(C)(C)C)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,3500.0,623.71,0
CO[C@H]1[C@@H](N(C)C(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,70000.0,660.6430000000001,0
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4=O,200.0,480.5240000000003,1
CC[N+](C)(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,43.0,509.6300000000003,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,7000.0,294.31,0
COC(=O)CN1Cc2c(c3c4ccccc4n4c3c3c2c2ccccc2n3[C@]2(C)O[C@H]4C[C@H](N(C)C(=O)c3ccccc3)[C@@H]2OC)C1=O,100000.0,642.7120000000003,0
CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4600.0,605.0940000000002,0
CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,450.0,405.2890000000001,1
CO[C@H]1[C@@H](N(C)C(=O)c2cnccn2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8180.0,572.6250000000002,0
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O,17.0,482.54000000000025,1
CCNC(=O)Nc1nc2nc(N)ncc2cc1-c1c(Cl)cccc1Cl,1360.0,377.235,0
CO[C@H]1[C@@H](N(C)Cc2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,910.0,556.6660000000002,1
CNC(=S)N(C)[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,12500.0,539.6610000000003,0
CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(Cc1ccccc1)C4,100000.0,660.7740000000001,0
CN[C@H]1C[C@@H]2O[C@](C)([C@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)[C@H](O)NC4=O,260.0,482.54000000000025,1
CCNC(=O)Nc1nc2nc(NCCCCN(CC)CC)ncc2cc1-c1c(Cl)cccc1Cl,1260.0,504.46600000000024,0
CO[C@H]1[C@@H](N(C)C(=O)c2cccc([N+](=O)[O-])c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4800.0,615.6460000000001,0
COc1cc2cc(-c3cccnc3)cnc2cc1OC,25000.0,266.3,0
Cc1cc(C)c(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,19054.61,307.34900000000005,0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1C,20000.0,309.36500000000007,0
Cc1cccc(C)c1NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,10232.93,308.33700000000005,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1,1258.93,280.283,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,1737.8,354.43100000000004,0
COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2)c1O,6760.83,322.389,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,2089.3,314.72800000000007,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,5248.07,381.41300000000007,0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,300.0,453.3450000000003,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCNCC1.Cl,100.0,453.3450000000003,1
COc1cc2cc(O)cnc2cc1OC,20000.0,205.21299999999997,0
COc1cc2cc(-c3ccc4ccccc4c3)cnc2cc1OC,20000.0,315.3720000000001,0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1,20000.0,295.338,0
COc1cc2cc(-c3cc(OC)c(OC)c(OC)c3)cnc2cc1OC,20000.0,355.39000000000004,0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,300.0,453.90500000000026,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,200.0,453.90500000000026,1
COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,800.0,433.48700000000036,1
COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OC/C=C/CN1CCCC1,1400.0,433.48700000000036,0
COc1cc2cccnc2cc1OC,20000.0,189.21399999999997,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,398.11,340.404,1
COc1cc(/C=C(\C#N)C(N)=O)cc(CSC2=NCCS2)c1O,8709.64,349.43700000000007,0
Fc1ccc2cc(-c3ccsc3)cnc2c1,20000.0,229.27900000000002,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5888.44,286.3310000000001,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,1000.0,388.8760000000001,0
COc1cc2cc(-c3cccs3)cnc2cc1OC,20000.0,271.34100000000007,0
COc1ccc2cc(-c3ccsc3)cnc2c1,20000.0,241.31500000000003,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21,12022.64,306.32099999999997,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCc1ccccc1,616.6,308.337,1
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc3ccccc23)c1O,1698.24,390.46400000000006,0
CNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NC)[nH]c2ccccc12,13000.0,504.3100000000001,0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cc1OC,20000.0,325.3640000000001,0
COc1cc2cc(-c3ccc(O)cc3)cnc2cc1OC,20000.0,281.31100000000004,0
COc1ccc(CCc2cnc3cc(OC)c(OC)cc3c2)cc1,20000.0,323.39200000000005,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,5011.87,336.391,0
COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,500.0,396.4660000000003,1
COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCNCC1,450.0,396.4660000000003,1
COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,891.25,354.43100000000004,1
COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,47863.01,336.3690000000001,0
c1cc(-c2cnc3cc4c(cc3c2)OCO4)cs1,20000.0,255.29799999999997,0
COc1cc2cc(-c3sccc3Cl)cnc2cc1OC,20000.0,305.78600000000006,0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,400.0,459.2790000000002,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,50.0,459.2790000000002,1
COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,1000.0,410.49300000000034,0
COc1cc2c(Nc3ccc(C)cc3F)ncnc2cc1OCC1CCN(C)CC1,400.0,410.49300000000034,1
COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,450.0,448.9010000000003,1
COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1,300.0,448.9010000000003,1
COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,500.0,434.87400000000025,1
COc1cc2c(Nc3c(F)cc(Cl)cc3F)ncnc2cc1OCC1CCNCC1,600.0,434.87400000000025,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,100.0,430.91100000000034,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,150.0,430.91100000000034,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,100.0,446.9100000000004,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,200.0,446.9100000000004,1
CCN(CC)CCNC(=O)c1c([Se][Se]c2c(C(=O)NCCN(CC)CC)c3ccccc3n2C)n(C)c2ccccc12,4700.0,702.6640000000001,0
COc1cc2cc(-c3ccc(C)cc3)cnc2cc1OC,20000.0,279.33900000000006,0
COc1cc2cc(-c3ccc(OC)c([N+](=O)[O-])c3)cnc2cc1OC,20000.0,340.3350000000001,0
Cc1cc(C=C(C#N)C#N)cc(O)c1O,61659.5,200.197,0
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,200.0,475.3620000000003,1
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,100.0,475.3620000000003,1
COc1cc2cc(-c3ccc(OCc4ccccc4)cc3)cnc2cc1OC,20000.0,371.4360000000001,0
COc1ccc2cc(-c3c[nH]c4ccccc34)cnc2c1OC,20000.0,304.3490000000001,0
COc1cccc(-c2cnc3cc(OC)c(OC)cc3c2)c1,20000.0,295.33799999999997,0
COc1cc2cc(C#Cc3ccccc3)cnc2cc1OC,20000.0,289.33400000000006,0
COc1cc2cc(C3CCCC3)cnc2cc1OC,20000.0,257.3329999999999,0
COc1ccc2ncc(-c3ccsc3)cc2c1,20000.0,241.31500000000003,0
COc1cc2cc(N)cnc2cc1OC,20000.0,204.22899999999998,0
CCOC(=O)C(Cc1ccccc1)NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,48977.88,380.4000000000001,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,707.95,322.364,1
COc1cc2cc(CCC3CCCCC3)cnc2cc1OC,20000.0,299.414,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(O)c(O)c1,5011.87,297.266,0
COc1cc(C=C(C#N)C#N)cc(SCC(=O)O)c1O,53703.18,290.3,0
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1ccc(O)cc1,3019.95,310.309,0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,90.0,479.3830000000003,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC/C=C/CN1CCCC1.Cl,80.0,479.3830000000003,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,200.0,489.3890000000004,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,150.0,489.3890000000004,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,300.0,467.37200000000036,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,100.0,467.37200000000036,1
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)s1,20000.0,301.367,0
COc1cc2cc(/C=C/c3ccccc3)cnc2cc1OC,20000.0,291.3500000000001,0
Oc1cc2cc(-c3cccnc3)cnc2cc1O,500.0,238.246,1
COc1cc2cc(NCc3ccccc3)cnc2cc1OC,20000.0,294.3540000000001,0
N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,4466.84,204.18499999999997,0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,200.0,475.36200000000036,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,150.0,475.36200000000036,1
COc1cc(OC)c2cc(-c3ccsc3)cnc2c1,20000.0,271.341,0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)c(OC)c1,20000.0,325.3640000000001,0
COc1ccc2cc(-c3cccnc3)cnc2c1OC,25000.0,266.3,0
COc1cc(C=C(C#N)C#N)cc(CSc2ccccc2C(=O)O)c1O,7943.28,366.3980000000001,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2NC(C)=O)c1O,21877.62,397.4560000000001,0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,200.0,445.9260000000004,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,200.0,445.9260000000004,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,100.0,467.37200000000036,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCCC1.Cl,100.0,467.37200000000036,1
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,10964.78,310.26500000000004,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,14454.4,380.42900000000003,0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,100.0,540.8650000000005,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,90.0,540.8650000000005,1
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,300.0,493.3520000000003,1
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,400.0,493.3520000000003,1
COc1cc2cc(C3=CCCC3)cnc2cc1OC,20000.0,255.31699999999995,0
COc1ccc(/C=C(\C#N)c2cccnc2)cc1OC,700.0,266.3,1
CC(C)(C)Oc1cc(/C=C(\C#N)C(=N)S)cc(C(C)(C)C)c1O,501187.23,332.4690000000001,0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,500.0,511.8230000000004,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,170.0,511.8230000000004,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,100.0,475.36200000000036,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,150.0,475.36200000000036,1
N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,900.0,742.6440000000001,1
N[C@H](Cc1c([Se][Se]c2[nH]c3ccccc3c2C[C@H](N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,4200.0,742.6440000000001,0
Cc1ccc(C)c2ncc(-c3ccsc3)cc12,20000.0,239.34300000000002,0
COc1cc2cc(-c3cccc(F)c3)cnc2cc1OC,20000.0,283.302,0
Cc1cc(C)c2cc(-c3ccsc3)cnc2c1,20000.0,239.34300000000002,0
COc1cc2cc(-c3cc(F)c(OC)c(F)c3)cnc2cc1OC,20000.0,331.31800000000004,0
CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,6900.0,438.57800000000015,0
CCN(CC)CCNC(=O)c1c([Se][Se]c2[nH]c3ccccc3c2C(=O)NCCN(CC)CC)[nH]c2ccccc12,4600.0,674.6099999999999,0
COc1cc2cc(-c3ccccc3OC)cnc2cc1OC,20000.0,295.3380000000001,0
COc1cc2cc(OCc3ccccc3)cnc2cc1OC,20000.0,295.3380000000001,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3cc(Cl)ccc3s2)c1O,83176.38,431.9260000000001,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccn2)c1O,3388.44,341.392,0
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2C(=O)O)c1O,707.95,384.41300000000007,1
Cc1ccc(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1,15135.61,279.295,0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,75.0,496.4140000000004,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,100.0,496.4140000000004,1
Cn1c([Se][Se]c2c(C(=O)O)c3ccccc3n2C)c(C(=O)O)c2ccccc21,3500.0,506.2780000000002,0
COc1cc2cc(-c3ccccc3)cnc2cc1OC,20000.0,265.312,0
COc1cc2cc(-c3ccc(Cl)s3)cnc2cc1OC,20000.0,305.78600000000006,0
CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,2511.89,308.337,0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,400.0,432.8830000000004,1
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,300.0,432.8830000000004,1
CNC(=O)c1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,6100.0,532.3640000000001,0
COc1cc2cc(-c3ccsc3)cnc2cc1OC,20000.0,271.34100000000007,0
COc1cc2cc(-c3ccc(O)nc3)cnc2cc1OC,20000.0,282.29900000000004,0
Cc1cc(C)c(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(C)c1,19054.61,322.36400000000003,0
NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,7400.0,648.8580000000002,0
NC(Cc1c(SSc2[nH]c3ccccc3c2CC(N)C(=O)NCc2ccccc2)[nH]c2ccccc12)C(=O)NCc1ccccc1,100000.0,648.8580000000002,0
COc1cc2cc(-c3ccc(F)c(F)c3)cnc2cc1OC,20000.0,301.29200000000003,0
COc1cc2cc(-c3ccc(F)cc3)cnc2cc1OC,20000.0,283.302,0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,200.0,475.36200000000036,1
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,80.0,475.36200000000036,1
CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c2ccccc21,6900.0,702.664,0
COc1ccc(-c2cnc3cc(OC)c(OC)cc3c2)cn1,20000.0,296.326,0
COc1cc2cc(-c3ccc(N(C)C)cc3)cnc2cc1OC,20000.0,308.3810000000001,0
